owner,repo,merge_commit,merge_dir,base_blob,left_blob,right_blob,expected_blob,replayed_blob,merge_cmd,outcome,line_diff_size,char_diff_size,char_diff_ratio,num_conflicts,conflict_size,num_syntax_errors,runtime
spotify,helios,bf112fd682f4651314241ea9cf73dd633fdd3e8d,spotify/helios/bf112fd682f4651314241ea9cf73dd633fdd3e8d/Paths.java_ed268c764fcf49c38f0bd33db84ef709cc0d1bf3,466c8b05440905f5a0a629b6822dccda50d09dc6,1960f4866ea32f44b8d019fd3ed8f72d0ad189dd,38160cc6c2a91582887d5ad6e53cee061d3264c7,5b5b2f3e2385aabe5ac72a58731285f60f2d76ad,db052eca0e205de87b52c65344db449c939f20b2,spork,success,37,50,0.9969948311095084,0,0,0,0.9866701620003367
spotify,helios,bf112fd682f4651314241ea9cf73dd633fdd3e8d,spotify/helios/bf112fd682f4651314241ea9cf73dd633fdd3e8d/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,456c9bf833d816c6b6239378c20bbbf5821cec5a,6c3aaafa63421d9e7120b1a2e6b2d892b496f1e7,d7c8f66ac45814c4e3b5aef75f441de38de74469,e79d05ae55fe67aef2639b964311409ff3e7dc4c,0478519cd024752455b99a9632f9d412ec906355,jdime,success,679,9636,0.9227277830347549,0,0,0,4.09146727299958
spotify,helios,bf112fd682f4651314241ea9cf73dd633fdd3e8d,spotify/helios/bf112fd682f4651314241ea9cf73dd633fdd3e8d/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,456c9bf833d816c6b6239378c20bbbf5821cec5a,6c3aaafa63421d9e7120b1a2e6b2d892b496f1e7,d7c8f66ac45814c4e3b5aef75f441de38de74469,e79d05ae55fe67aef2639b964311409ff3e7dc4c,0478519cd024752455b99a9632f9d412ec906355,jdimeimproved,success,679,9636,0.9227277830347549,0,0,0,4.821660902000076
spotify,helios,bf112fd682f4651314241ea9cf73dd633fdd3e8d,spotify/helios/bf112fd682f4651314241ea9cf73dd633fdd3e8d/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,456c9bf833d816c6b6239378c20bbbf5821cec5a,6c3aaafa63421d9e7120b1a2e6b2d892b496f1e7,d7c8f66ac45814c4e3b5aef75f441de38de74469,e79d05ae55fe67aef2639b964311409ff3e7dc4c,7052ceedf984e08236d4966811669298adee4084,spork,success,304,2364,0.9821590291613838,0,0,0,3.2439503340001465
spotify,helios,c09b5fdd9b278a5c398b4aadc049fdc3432de9b6,spotify/helios/c09b5fdd9b278a5c398b4aadc049fdc3432de9b6/ControlCommand.java_d228403900497057af0dc0523a7475cf20422388,f474620fc0b7369da132458e073ebb4f31177bae,c50cae0a4ed285012b814d62fb57a286169fe548,734df1bdaaf0bac76ebb3c916d72ccebab71e6c7,c356149afd19f710ceb6b6fc36a255c0611b95f1,71e687583e1693472e492a7324dc24aae0d357c4,jdime,success,64,1648,0.8039961941008563,0,0,0,0.7557100149997495
spotify,helios,c09b5fdd9b278a5c398b4aadc049fdc3432de9b6,spotify/helios/c09b5fdd9b278a5c398b4aadc049fdc3432de9b6/ControlCommand.java_d228403900497057af0dc0523a7475cf20422388,f474620fc0b7369da132458e073ebb4f31177bae,c50cae0a4ed285012b814d62fb57a286169fe548,734df1bdaaf0bac76ebb3c916d72ccebab71e6c7,c356149afd19f710ceb6b6fc36a255c0611b95f1,694cf0f36760c34663392e16655d19a7b27a8dd1,jdimeimproved,success,66,1702,0.7975737392959087,0,0,0,0.7922625119999793
spotify,helios,c09b5fdd9b278a5c398b4aadc049fdc3432de9b6,spotify/helios/c09b5fdd9b278a5c398b4aadc049fdc3432de9b6/ControlCommand.java_d228403900497057af0dc0523a7475cf20422388,f474620fc0b7369da132458e073ebb4f31177bae,c50cae0a4ed285012b814d62fb57a286169fe548,734df1bdaaf0bac76ebb3c916d72ccebab71e6c7,c356149afd19f710ceb6b6fc36a255c0611b95f1,5b83a2428653b7b56b99ea16dfdf9b071f0e286b,spork,success,48,335,0.9663079553454692,0,0,0,1.0226371560002008
spotify,helios,c8a09b86efd1532dca17e10de10cb0b4fbb38633,spotify/helios/c8a09b86efd1532dca17e10de10cb0b4fbb38633/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,39f6ad850e878a7ba5e820f5401f50156cfd131f,61685124ebe51e08fbe2b82a0563b37cc6e73431,3da2aacd879624a33126c780cf69ee8ea9b09420,37a0e295780afc80f6be139a3b9fc078d1dbe526,15f45fb8264fb94c7676fa36627555b4f2dc9543,jdime,success,739,9351,0.9255357270837813,0,0,0,3.95131381200008
spotify,helios,c8a09b86efd1532dca17e10de10cb0b4fbb38633,spotify/helios/c8a09b86efd1532dca17e10de10cb0b4fbb38633/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,39f6ad850e878a7ba5e820f5401f50156cfd131f,61685124ebe51e08fbe2b82a0563b37cc6e73431,3da2aacd879624a33126c780cf69ee8ea9b09420,37a0e295780afc80f6be139a3b9fc078d1dbe526,76e56060d4e418d095bd5124c5198c1009e2bd8e,jdimeimproved,success,755,10543,0.9160435430054866,0,0,0,4.7796442219996615
spotify,helios,c8a09b86efd1532dca17e10de10cb0b4fbb38633,spotify/helios/c8a09b86efd1532dca17e10de10cb0b4fbb38633/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,39f6ad850e878a7ba5e820f5401f50156cfd131f,61685124ebe51e08fbe2b82a0563b37cc6e73431,3da2aacd879624a33126c780cf69ee8ea9b09420,37a0e295780afc80f6be139a3b9fc078d1dbe526,63dffd128d6ae13bb7c5b9cd39885093ceef5c66,spork,success,258,1770,0.9867188906897173,0,0,0,2.8606062190001467
spotify,helios,d3dd388666bb6665b3f313000162756f3ef39c14,spotify/helios/d3dd388666bb6665b3f313000162756f3ef39c14/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,805f38b3d355de03b54c75a0b20da69f4abcc633,01456be5171e50c66daf8ca2d17022f25a00171a,5f256f03192a8ffaac634f18a88aa0ef74a0400a,5be42fe0d93ee652bcf28568d6150d8c35fc2754,caf92994038870f8fe07c7695c6d2b00533d479d,jdime,success,314,4368,0.9366626065773447,0,0,0,2.5141491800004587
spotify,helios,d3dd388666bb6665b3f313000162756f3ef39c14,spotify/helios/d3dd388666bb6665b3f313000162756f3ef39c14/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,805f38b3d355de03b54c75a0b20da69f4abcc633,01456be5171e50c66daf8ca2d17022f25a00171a,5f256f03192a8ffaac634f18a88aa0ef74a0400a,5be42fe0d93ee652bcf28568d6150d8c35fc2754,caf92994038870f8fe07c7695c6d2b00533d479d,jdimeimproved,success,314,4368,0.9366626065773447,0,0,0,3.0187898049998694
spotify,helios,d3dd388666bb6665b3f313000162756f3ef39c14,spotify/helios/d3dd388666bb6665b3f313000162756f3ef39c14/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,805f38b3d355de03b54c75a0b20da69f4abcc633,01456be5171e50c66daf8ca2d17022f25a00171a,5f256f03192a8ffaac634f18a88aa0ef74a0400a,5be42fe0d93ee652bcf28568d6150d8c35fc2754,d7ca95c196e93468d2a495e28dd1b25c7398bffa,spork,success,72,1026,0.9859444353115239,0,0,0,2.0435908250001376
spotify,helios,d3fa5a7b4b31e6eabeb76a62176df1ef2096577e,spotify/helios/d3fa5a7b4b31e6eabeb76a62176df1ef2096577e/MasterService.java_8129b671ffa18840d445a09503a463773170d2d3,8500207c260acd5271394b46600e036103d36831,a6fcfa86bf4848b66bb808ec874b4e10a2653d11,751c1e33491c57ca9070cb46f42647385d52458a,88d929031456ecf9145bd1d57e005f987f5ef270,42c2846c226703ed7def5e5ea9ce1e578fc39f25,jdime,success,154,1850,0.9296952192749107,0,0,0,2.12969147900003
spotify,helios,d3fa5a7b4b31e6eabeb76a62176df1ef2096577e,spotify/helios/d3fa5a7b4b31e6eabeb76a62176df1ef2096577e/MasterService.java_8129b671ffa18840d445a09503a463773170d2d3,8500207c260acd5271394b46600e036103d36831,a6fcfa86bf4848b66bb808ec874b4e10a2653d11,751c1e33491c57ca9070cb46f42647385d52458a,88d929031456ecf9145bd1d57e005f987f5ef270,5ba529f9a56566ee023a99b2b40f0657a5aafce7,jdimeimproved,success,160,2174,0.9173823820019761,0,0,0,2.343942448999769
spotify,helios,d3fa5a7b4b31e6eabeb76a62176df1ef2096577e,spotify/helios/d3fa5a7b4b31e6eabeb76a62176df1ef2096577e/MasterService.java_8129b671ffa18840d445a09503a463773170d2d3,8500207c260acd5271394b46600e036103d36831,a6fcfa86bf4848b66bb808ec874b4e10a2653d11,751c1e33491c57ca9070cb46f42647385d52458a,88d929031456ecf9145bd1d57e005f987f5ef270,aefbb8be29c5d07afcbe72fc588ba8d9a746df13,spork,success,119,1506,0.9459168282697694,0,0,0,1.2412238150000119
spotify,helios,e045bbba1f76a11b1da0ca32205c8d3a5102d739,spotify/helios/e045bbba1f76a11b1da0ca32205c8d3a5102d739/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,d0537703fee5091a78470484fcc18b7d9c2d1729,c080e4d57a2ad041532873bb016ed684e40aabf3,b2c38a16e775a80610fe7e52ebf227aa4f32ef88,f237cce782da57e2c6d36b4a0f5b99ec788842fd,ceea60918145128296e666b3cd3e86aabeefa170,jdime,success,720,9511,0.9252626533290377,0,0,0,4.034190508000393
spotify,helios,e045bbba1f76a11b1da0ca32205c8d3a5102d739,spotify/helios/e045bbba1f76a11b1da0ca32205c8d3a5102d739/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,d0537703fee5091a78470484fcc18b7d9c2d1729,c080e4d57a2ad041532873bb016ed684e40aabf3,b2c38a16e775a80610fe7e52ebf227aa4f32ef88,f237cce782da57e2c6d36b4a0f5b99ec788842fd,ceea60918145128296e666b3cd3e86aabeefa170,jdimeimproved,success,720,9511,0.9252626533290377,0,0,0,4.9407348079994335
spotify,helios,e045bbba1f76a11b1da0ca32205c8d3a5102d739,spotify/helios/e045bbba1f76a11b1da0ca32205c8d3a5102d739/ZooKeeperMasterModel.java_5dea6fbac049d7ce4297e93828a397b53dcffa96,d0537703fee5091a78470484fcc18b7d9c2d1729,c080e4d57a2ad041532873bb016ed684e40aabf3,b2c38a16e775a80610fe7e52ebf227aa4f32ef88,f237cce782da57e2c6d36b4a0f5b99ec788842fd,41badb84e04317fac664580ab1a9317809af7271,spork,success,222,1718,0.9873092322011612,0,0,0,3.013325822999832
spotify,helios,ff231ebe050daefc0ccec052d4f19ce337188dbd,spotify/helios/ff231ebe050daefc0ccec052d4f19ce337188dbd/TemporaryJobs.java_0414897899a5c5e1884a3b9f450660d64632f726,44565b6bbf717b1866813de71e7b7669d2a6b1d3,f7775c982e74e3cd4108baf38d3da233d58f6153,90bf8548bc7073a98ee94559ba5640aa76057c56,77116ba4713de91921d818287f8fcb490d92b225,e172fed1edff7b2e316f75331b7bb998c2d004e1,jdime,success,137,2368,0.897293546148508,0,0,0,1.477797393000401
spotify,helios,ff231ebe050daefc0ccec052d4f19ce337188dbd,spotify/helios/ff231ebe050daefc0ccec052d4f19ce337188dbd/TemporaryJobs.java_0414897899a5c5e1884a3b9f450660d64632f726,44565b6bbf717b1866813de71e7b7669d2a6b1d3,f7775c982e74e3cd4108baf38d3da233d58f6153,90bf8548bc7073a98ee94559ba5640aa76057c56,77116ba4713de91921d818287f8fcb490d92b225,e172fed1edff7b2e316f75331b7bb998c2d004e1,jdimeimproved,success,137,2368,0.897293546148508,0,0,0,1.5957384440007445
spotify,helios,ff231ebe050daefc0ccec052d4f19ce337188dbd,spotify/helios/ff231ebe050daefc0ccec052d4f19ce337188dbd/TemporaryJobs.java_0414897899a5c5e1884a3b9f450660d64632f726,44565b6bbf717b1866813de71e7b7669d2a6b1d3,f7775c982e74e3cd4108baf38d3da233d58f6153,90bf8548bc7073a98ee94559ba5640aa76057c56,77116ba4713de91921d818287f8fcb490d92b225,468aa34699abbd9b765e8ac79ce30b04a50cd37a,spork,success,102,698,0.9720710627400768,0,0,0,1.3508137220005665
spotify,docker-client,0bb611260edd81b33f0fc6b54a98fa98daf754fa,spotify/docker-client/0bb611260edd81b33f0fc6b54a98fa98daf754fa/DefaultDockerClientTest.java_ffc66fde4316ce15d22cf18381d43d9b676c1543,f7879e367730b350a5c1bde34a2cface69c31e56,cc551e1466ef3b959a7a4781eed8b6bbc0053863,f8384fc035144472ed192ef4acac5570362290ac,f6ac5e8d6646e36669fde8b4da4d7c04ae0feda3,b05fb0344e3832fd3c0be271043a3d7cf67d48b2,jdime,success,2961,27473,0.925012351003229,0,0,0,15.189568388000223
spotify,docker-client,0bb611260edd81b33f0fc6b54a98fa98daf754fa,spotify/docker-client/0bb611260edd81b33f0fc6b54a98fa98daf754fa/DefaultDockerClientTest.java_ffc66fde4316ce15d22cf18381d43d9b676c1543,f7879e367730b350a5c1bde34a2cface69c31e56,cc551e1466ef3b959a7a4781eed8b6bbc0053863,f8384fc035144472ed192ef4acac5570362290ac,f6ac5e8d6646e36669fde8b4da4d7c04ae0feda3,b05fb0344e3832fd3c0be271043a3d7cf67d48b2,jdimeimproved,success,2961,27473,0.925012351003229,0,0,0,17.955695227999968
spotify,docker-client,0bb611260edd81b33f0fc6b54a98fa98daf754fa,spotify/docker-client/0bb611260edd81b33f0fc6b54a98fa98daf754fa/DefaultDockerClientTest.java_ffc66fde4316ce15d22cf18381d43d9b676c1543,f7879e367730b350a5c1bde34a2cface69c31e56,cc551e1466ef3b959a7a4781eed8b6bbc0053863,f8384fc035144472ed192ef4acac5570362290ac,f6ac5e8d6646e36669fde8b4da4d7c04ae0feda3,73c80aeaaa5d8a91e2a0e162ff44ca8b63f67b80,spork,success,800,19593,0.9497699101431812,0,0,0,7.130031951000094
spotify,docker-client,193357db1f3d8c56d20c921f4cb9d255cc09f72a,spotify/docker-client/193357db1f3d8c56d20c921f4cb9d255cc09f72a/DefaultDockerClientTest.java_ffc66fde4316ce15d22cf18381d43d9b676c1543,5def3be407d4a711097e5420aadc5584854d4584,bd159a6b53ff8a654e50724c44a97cab4bc1f63b,133cd426456e09025c9d282791e71b58e91fedef,fde43bba1158f44f535ab9e6af72a8e0e5046de6,b53238d7ad4553146b4d8ddb52500358c06f079a,jdime,success,1288,11399,0.9282373160919902,0,0,0,6.136638844999652
spotify,docker-client,193357db1f3d8c56d20c921f4cb9d255cc09f72a,spotify/docker-client/193357db1f3d8c56d20c921f4cb9d255cc09f72a/DefaultDockerClientTest.java_ffc66fde4316ce15d22cf18381d43d9b676c1543,5def3be407d4a711097e5420aadc5584854d4584,bd159a6b53ff8a654e50724c44a97cab4bc1f63b,133cd426456e09025c9d282791e71b58e91fedef,fde43bba1158f44f535ab9e6af72a8e0e5046de6,ce1e685100888f7d32fd5980d6e4e6fb4efec043,jdimeimproved,success,1326,14033,0.9116549045283708,0,0,0,7.43729067699951
spotify,docker-client,193357db1f3d8c56d20c921f4cb9d255cc09f72a,spotify/docker-client/193357db1f3d8c56d20c921f4cb9d255cc09f72a/DefaultDockerClientTest.java_ffc66fde4316ce15d22cf18381d43d9b676c1543,5def3be407d4a711097e5420aadc5584854d4584,bd159a6b53ff8a654e50724c44a97cab4bc1f63b,133cd426456e09025c9d282791e71b58e91fedef,fde43bba1158f44f535ab9e6af72a8e0e5046de6,737178d02c1c44ee32589d5156bf08c148c14d4a,spork,success,129,1565,0.9907930886393185,0,0,0,3.547257592999813
spotify,docker-client,1d3ff0aff838978dcc10e33065e27c706be58515,spotify/docker-client/1d3ff0aff838978dcc10e33065e27c706be58515/DefaultDockerClient.java_9ca540ee5c07414ef1d26742c10f4f8a04b9cda6,589fd2ff98af6f86f73f413511a30b13126e9a2d,7383c749cc9b9a8d8727211508659b0b76526a87,d42ad96a7e83148a5634738aa8f391665654e200,35b725812581792105b1577b58f5ca076ae42cf1,06dc580cfe296771f17ba115514894e44c3e56ff,jdime,success,1582,9260,0.9564104012502589,0,0,0,10.304451506000078
spotify,docker-client,1d3ff0aff838978dcc10e33065e27c706be58515,spotify/docker-client/1d3ff0aff838978dcc10e33065e27c706be58515/DefaultDockerClient.java_9ca540ee5c07414ef1d26742c10f4f8a04b9cda6,589fd2ff98af6f86f73f413511a30b13126e9a2d,7383c749cc9b9a8d8727211508659b0b76526a87,d42ad96a7e83148a5634738aa8f391665654e200,35b725812581792105b1577b58f5ca076ae42cf1,9f987263d04dd443a3e432d1aec469af7ab194bc,jdimeimproved,success,1596,10266,0.9516748573688075,0,0,0,11.865120399000261
spotify,docker-client,1d3ff0aff838978dcc10e33065e27c706be58515,spotify/docker-client/1d3ff0aff838978dcc10e33065e27c706be58515/DefaultDockerClient.java_9ca540ee5c07414ef1d26742c10f4f8a04b9cda6,589fd2ff98af6f86f73f413511a30b13126e9a2d,7383c749cc9b9a8d8727211508659b0b76526a87,d42ad96a7e83148a5634738aa8f391665654e200,35b725812581792105b1577b58f5ca076ae42cf1,7a54e192fbe1a9e7a641897b135122388ff35657,spork,success,333,3864,0.9824582111370385,0,0,0,4.0283613960000375
spotify,docker-client,1d3ff0aff838978dcc10e33065e27c706be58515,spotify/docker-client/1d3ff0aff838978dcc10e33065e27c706be58515/DefaultDockerClientUnitTest.java_d0c39c521cae734da57ebd03f2492ef5c6110af7,22d89d67e8ebe880e58eda82072845001d5a1d3d,c3e07c849b304387bcae9db04a93501b03abadf9,5a195a751075c1ead82291f93db39319abd8b08d,89ec08300451a3fcd137c47049a68247bc0dd0b2,fe071621ceebf201e3c2e56ad91e487aeb1005ae,jdime,success,814,4387,0.9452261745720599,0,0,0,2.7395222709992595
spotify,docker-client,1d3ff0aff838978dcc10e33065e27c706be58515,spotify/docker-client/1d3ff0aff838978dcc10e33065e27c706be58515/DefaultDockerClientUnitTest.java_d0c39c521cae734da57ebd03f2492ef5c6110af7,22d89d67e8ebe880e58eda82072845001d5a1d3d,c3e07c849b304387bcae9db04a93501b03abadf9,5a195a751075c1ead82291f93db39319abd8b08d,89ec08300451a3fcd137c47049a68247bc0dd0b2,ff1f42493582c33ee6b9a40619ee488048fc212d,jdimeimproved,success,826,6183,0.9228022423932178,0,0,0,3.223094848999608
spotify,docker-client,1d3ff0aff838978dcc10e33065e27c706be58515,spotify/docker-client/1d3ff0aff838978dcc10e33065e27c706be58515/DefaultDockerClientUnitTest.java_d0c39c521cae734da57ebd03f2492ef5c6110af7,22d89d67e8ebe880e58eda82072845001d5a1d3d,c3e07c849b304387bcae9db04a93501b03abadf9,5a195a751075c1ead82291f93db39319abd8b08d,89ec08300451a3fcd137c47049a68247bc0dd0b2,b98c357986810ff099d5aa8414e9da46ec36dbee,spork,success,77,1841,0.978125779736939,0,0,0,2.082477955999821
spotify,docker-client,4f1944af6d3d77967e4f4f1f5968c5b4bb3b78bb,spotify/docker-client/4f1944af6d3d77967e4f4f1f5968c5b4bb3b78bb/DefaultDockerClientTest.java_ffc66fde4316ce15d22cf18381d43d9b676c1543,b2b395214a0b116b85ca2da984d2d053bfe91d3d,bd9d6fd017c8af07531186b59a8b8cd875d2e525,61f7f29a73d13b8137c228b88af094e2aa55c133,da50315d3f348a2847a42d3f12d241fde992be09,57ba68d94b002f0962f779eb29962ce9e06f98db,jdime,success,710,7700,0.9156145888129055,0,0,0,3.8201836480002394
spotify,docker-client,4f1944af6d3d77967e4f4f1f5968c5b4bb3b78bb,spotify/docker-client/4f1944af6d3d77967e4f4f1f5968c5b4bb3b78bb/DefaultDockerClientTest.java_ffc66fde4316ce15d22cf18381d43d9b676c1543,b2b395214a0b116b85ca2da984d2d053bfe91d3d,bd9d6fd017c8af07531186b59a8b8cd875d2e525,61f7f29a73d13b8137c228b88af094e2aa55c133,da50315d3f348a2847a42d3f12d241fde992be09,2393623a935a1c58f34dfbedea45420c20def8c7,jdimeimproved,success,710,7712,0.9154830790811853,0,0,0,4.372888685000362
spotify,docker-client,4f1944af6d3d77967e4f4f1f5968c5b4bb3b78bb,spotify/docker-client/4f1944af6d3d77967e4f4f1f5968c5b4bb3b78bb/DefaultDockerClientTest.java_ffc66fde4316ce15d22cf18381d43d9b676c1543,b2b395214a0b116b85ca2da984d2d053bfe91d3d,bd9d6fd017c8af07531186b59a8b8cd875d2e525,61f7f29a73d13b8137c228b88af094e2aa55c133,da50315d3f348a2847a42d3f12d241fde992be09,1a6c86b9ebebc51f31f0e7620e9764a52984618c,spork,success,56,1552,0.9843529459208775,0,0,0,2.4128035389994693
spotify,docker-client,6a7a9ac870a8f9c9a857ad3c389d1ef1d90da603,spotify/docker-client/6a7a9ac870a8f9c9a857ad3c389d1ef1d90da603/DefaultDockerClient.java_9ca540ee5c07414ef1d26742c10f4f8a04b9cda6,c76c39c39c54497e61353e3e348c70febae03f3d,48c09ed4b6abd8443b3b7767341428dc01e90a5d,0ffe19bba20d221cd10900f43464ab16aa76c88c,1b18f01c723c1e7d57435f553c8e1102238cba7f,f159341da204ac64b398d153fcbca8011113d952,jdime,success,1526,8803,0.9568164983247568,0,0,0,9.775063007999961
spotify,docker-client,6a7a9ac870a8f9c9a857ad3c389d1ef1d90da603,spotify/docker-client/6a7a9ac870a8f9c9a857ad3c389d1ef1d90da603/DefaultDockerClient.java_9ca540ee5c07414ef1d26742c10f4f8a04b9cda6,c76c39c39c54497e61353e3e348c70febae03f3d,48c09ed4b6abd8443b3b7767341428dc01e90a5d,0ffe19bba20d221cd10900f43464ab16aa76c88c,1b18f01c723c1e7d57435f553c8e1102238cba7f,1f1a1d3a336fee6d5e3a3f9f5f16312fa234272a,jdimeimproved,success,1532,9281,0.954471648409868,0,0,0,11.182128331999593
spotify,docker-client,6a7a9ac870a8f9c9a857ad3c389d1ef1d90da603,spotify/docker-client/6a7a9ac870a8f9c9a857ad3c389d1ef1d90da603/DefaultDockerClient.java_9ca540ee5c07414ef1d26742c10f4f8a04b9cda6,c76c39c39c54497e61353e3e348c70febae03f3d,48c09ed4b6abd8443b3b7767341428dc01e90a5d,0ffe19bba20d221cd10900f43464ab16aa76c88c,1b18f01c723c1e7d57435f553c8e1102238cba7f,32afaa9f18eac20533cd81d78669e6b15d0c33ae,spork,success,198,3117,0.9853018149924316,0,0,0,3.8462474030002336
spotify,docker-client,6a7a9ac870a8f9c9a857ad3c389d1ef1d90da603,spotify/docker-client/6a7a9ac870a8f9c9a857ad3c389d1ef1d90da603/DockerClient.java_5de59714149c18d9e0ffa985cbf13588cae4745d,f9ed267a0f0211b0b57fefe89c64fdf5297a5d67,95c96526c024bdc2a801e95356f1c386528028e9,747e76861fee26dfb4189e8c3c7db05236d81ab3,662e19a02e7cb3a050331fb24addabea0b0b1883,58e7a0217e137e47bbdee191b0b52fa345e187ed,jdime,success,505,5869,0.9714671865352734,0,0,0,4.765715708000244
spotify,docker-client,6a7a9ac870a8f9c9a857ad3c389d1ef1d90da603,spotify/docker-client/6a7a9ac870a8f9c9a857ad3c389d1ef1d90da603/DockerClient.java_5de59714149c18d9e0ffa985cbf13588cae4745d,f9ed267a0f0211b0b57fefe89c64fdf5297a5d67,95c96526c024bdc2a801e95356f1c386528028e9,747e76861fee26dfb4189e8c3c7db05236d81ab3,662e19a02e7cb3a050331fb24addabea0b0b1883,172e9b180300d8e7331c894dc425869353412274,jdimeimproved,success,527,6959,0.9661680271083605,0,0,0,5.193296024999653
spotify,docker-client,6a7a9ac870a8f9c9a857ad3c389d1ef1d90da603,spotify/docker-client/6a7a9ac870a8f9c9a857ad3c389d1ef1d90da603/DockerClient.java_5de59714149c18d9e0ffa985cbf13588cae4745d,f9ed267a0f0211b0b57fefe89c64fdf5297a5d67,95c96526c024bdc2a801e95356f1c386528028e9,747e76861fee26dfb4189e8c3c7db05236d81ab3,662e19a02e7cb3a050331fb24addabea0b0b1883,b82246324db549dfec79f0d1e828fb100b7bd269,spork,success,381,1498,0.9929468044033034,0,0,0,2.0934805409997352
spotify,docker-client,6dff932f1702d1c8f482239bdb866e7d8cd525b3,spotify/docker-client/6dff932f1702d1c8f482239bdb866e7d8cd525b3/DockerClientTest.java_3bb2052a130baac29575fd1641203294a707218a,777935ea2899dbce3fe6ad52f70c4d64816cf59a,2ee85107b54a3c6628cea9b1b73fb7fff1f74a2e,734c44e6847b808e1a00e049c88b8918214e0c2a,59b98cda9c621a577388d0bc6e16e154d7c7abc6,4c8072e6d02c5314916c1f071e8051dab49dad66,jdime,success,201,2704,0.9037448383881532,0,0,0,1.2103701689993611
spotify,docker-client,6dff932f1702d1c8f482239bdb866e7d8cd525b3,spotify/docker-client/6dff932f1702d1c8f482239bdb866e7d8cd525b3/DockerClientTest.java_3bb2052a130baac29575fd1641203294a707218a,777935ea2899dbce3fe6ad52f70c4d64816cf59a,2ee85107b54a3c6628cea9b1b73fb7fff1f74a2e,734c44e6847b808e1a00e049c88b8918214e0c2a,59b98cda9c621a577388d0bc6e16e154d7c7abc6,938bc8b4b85ac87fc73931f1438b5af5024fdedd,jdimeimproved,success,317,9826,0.6502207034031041,0,0,0,1.307107497999823
spotify,docker-client,6dff932f1702d1c8f482239bdb866e7d8cd525b3,spotify/docker-client/6dff932f1702d1c8f482239bdb866e7d8cd525b3/DockerClientTest.java_3bb2052a130baac29575fd1641203294a707218a,777935ea2899dbce3fe6ad52f70c4d64816cf59a,2ee85107b54a3c6628cea9b1b73fb7fff1f74a2e,734c44e6847b808e1a00e049c88b8918214e0c2a,59b98cda9c621a577388d0bc6e16e154d7c7abc6,9c2c414165647b00c4ba087a0d6834792db30bba,spork,success,22,262,0.9914813369748992,0,0,0,1.3057406910002098
spotify,docker-client,704bfe7535c2b275303f80bcc6bb5a6b94391804,spotify/docker-client/704bfe7535c2b275303f80bcc6bb5a6b94391804/DefaultDockerClient.java_9ca540ee5c07414ef1d26742c10f4f8a04b9cda6,978b1208aa6c8bce18ed74363ec3e3123d2a3f14,1e9cbff1a0cc388ff848745a4827c35a691b514e,6fdc089bc2caaebbf842fd19cd89277f8b91ce67,23e5ff35e430ea9d1ff15bcd414319475c772c6f,df7cb6b0c13927e6610f5fb1acaa1d099b16f011,jdime,success,929,6742,0.9469993553763187,0,0,0,5.664788629999747
spotify,docker-client,704bfe7535c2b275303f80bcc6bb5a6b94391804,spotify/docker-client/704bfe7535c2b275303f80bcc6bb5a6b94391804/DefaultDockerClient.java_9ca540ee5c07414ef1d26742c10f4f8a04b9cda6,978b1208aa6c8bce18ed74363ec3e3123d2a3f14,1e9cbff1a0cc388ff848745a4827c35a691b514e,6fdc089bc2caaebbf842fd19cd89277f8b91ce67,23e5ff35e430ea9d1ff15bcd414319475c772c6f,c1811f1dc01fb630bb39f37dde610730558ac5ff,jdimeimproved,success,929,6756,0.946889297674638,0,0,0,6.446563047000383
spotify,docker-client,704bfe7535c2b275303f80bcc6bb5a6b94391804,spotify/docker-client/704bfe7535c2b275303f80bcc6bb5a6b94391804/DefaultDockerClient.java_9ca540ee5c07414ef1d26742c10f4f8a04b9cda6,978b1208aa6c8bce18ed74363ec3e3123d2a3f14,1e9cbff1a0cc388ff848745a4827c35a691b514e,6fdc089bc2caaebbf842fd19cd89277f8b91ce67,23e5ff35e430ea9d1ff15bcd414319475c772c6f,616c4a022d9ca56ed421b0dc5004da6c4faa3c04,spork,success,216,3598,0.9730305074582115,0,0,0,2.8346981650001912
