,project,merge_dir,merge_commit,base_blob,left_blob,right_blob,expected_blob,replayed_blob,merge_cmd,outcome,git_diff_size,num_conflicts,conflict_size,runtime
28,BroadleafCommerce/BroadleafCommerce,4b78afee1c3793d9eaf3f12ec640fc769f00a85d/LocalRedirectStrategy.java_89fae15bf6c750da901898de4c5816ac39e50740,4b78afee1c3793d9eaf3f12ec640fc769f00a85d,536b6f8407362130fb1b541888d3da881e9d8533,108db0061da20340c041f89b42fc5333ad61f37a,6c1707042cab2a71177f006d3c67f102381b248b,7a9295ee7f1e91e124323939ab8d22182b2fe7f8,0ba6fbba5656fdc3a3ee71d15115aa9469379448,jdime,success,142,0,0,0.7410984590005683
29,BroadleafCommerce/BroadleafCommerce,4b78afee1c3793d9eaf3f12ec640fc769f00a85d/LocalRedirectStrategy.java_89fae15bf6c750da901898de4c5816ac39e50740,4b78afee1c3793d9eaf3f12ec640fc769f00a85d,536b6f8407362130fb1b541888d3da881e9d8533,108db0061da20340c041f89b42fc5333ad61f37a,6c1707042cab2a71177f006d3c67f102381b248b,7a9295ee7f1e91e124323939ab8d22182b2fe7f8,3799190feedcb65c42c75822f60d116d90579ca4,spork,success,24,0,0,1.0304659480007103
30,BroadleafCommerce/BroadleafCommerce,4b78afee1c3793d9eaf3f12ec640fc769f00a85d/Log4jManagementBean.java_a5d9e1777b266ec8eebead8b661bacf8d6c8c037,4b78afee1c3793d9eaf3f12ec640fc769f00a85d,4aafbc70b66f053d36bc541e6e34cdd607ae8dee,620d497571a8b07f693f2d400a62d451c48904b1,86189431b68454a4c33929c25fc88128c8044da9,bfb9be2663b2b30e1ae280e3bce1e2048fe985c7,0ac0dd22353ae003c2ec690649892804d956b51f,jdime,success,59,0,0,0.5642788260011002
31,BroadleafCommerce/BroadleafCommerce,4b78afee1c3793d9eaf3f12ec640fc769f00a85d/Log4jManagementBean.java_a5d9e1777b266ec8eebead8b661bacf8d6c8c037,4b78afee1c3793d9eaf3f12ec640fc769f00a85d,4aafbc70b66f053d36bc541e6e34cdd607ae8dee,620d497571a8b07f693f2d400a62d451c48904b1,86189431b68454a4c33929c25fc88128c8044da9,bfb9be2663b2b30e1ae280e3bce1e2048fe985c7,1ea5fae344783b65ad426439fbe2400a9a902aa0,spork,success,5,0,0,0.8132371859992418
32,BroadleafCommerce/BroadleafCommerce,4b78afee1c3793d9eaf3f12ec640fc769f00a85d/PassthroughEncryptionModule.java_c44a10024078974e41f6f7e3dfb037d03491d6a4,4b78afee1c3793d9eaf3f12ec640fc769f00a85d,0309ad033b7cdba7c43465f0c7c48d82a6c88b01,a07375bdb43f2857cfdfb5077cd6aff221b87718,885683519a7bfe5dd210febdfdde852b3ee52bb9,103ff0d06d3ea8496555a86b29112bd82efa5278,a6f992074b26c1540148c382138532812d816c52,jdime,success,48,0,0,0.5661704470003315
33,BroadleafCommerce/BroadleafCommerce,4b78afee1c3793d9eaf3f12ec640fc769f00a85d/PassthroughEncryptionModule.java_c44a10024078974e41f6f7e3dfb037d03491d6a4,4b78afee1c3793d9eaf3f12ec640fc769f00a85d,0309ad033b7cdba7c43465f0c7c48d82a6c88b01,a07375bdb43f2857cfdfb5077cd6aff221b87718,885683519a7bfe5dd210febdfdde852b3ee52bb9,103ff0d06d3ea8496555a86b29112bd82efa5278,ae70fedff93d05088b582001e3ba216e111eeb26,spork,success,3,0,0,0.7664483239987021
34,BroadleafCommerce/BroadleafCommerce,4b78afee1c3793d9eaf3f12ec640fc769f00a85d/StatisticsServiceImpl.java_dd095992d1765cb97051452dbfc3032ff8b52d33,4b78afee1c3793d9eaf3f12ec640fc769f00a85d,65fa0a79466eee9e3d05cacbffaa7e3519fd1e9d,4b53f6e2bc276f07bb1fccb4f7368c3bd2cd91f9,8b5d54e8d10a80bcafa957d0c3222cd12fff57cf,8b5d54e8d10a80bcafa957d0c3222cd12fff57cf,21ea9699ba2449db590c16e20cced36a5c2a1d3a,spork,conflict,30,2,8,1.5206476399998792
35,BroadleafCommerce/BroadleafCommerce,4b78afee1c3793d9eaf3f12ec640fc769f00a85d/StatisticsServiceImpl.java_dd095992d1765cb97051452dbfc3032ff8b52d33,4b78afee1c3793d9eaf3f12ec640fc769f00a85d,65fa0a79466eee9e3d05cacbffaa7e3519fd1e9d,4b53f6e2bc276f07bb1fccb4f7368c3bd2cd91f9,8b5d54e8d10a80bcafa957d0c3222cd12fff57cf,8b5d54e8d10a80bcafa957d0c3222cd12fff57cf,589b250b8b012448e5ca05a697fc5cb4e38877d9,jdime,success,293,0,0,1.2135446200009028
36,BroadleafCommerce/BroadleafCommerce,519575e1381d432db429e272e6542f24e1c8a181/AdminBasicEntityController.java_4f2fbb44604a5f4f5f2cbbd97a02563bf22ae901,519575e1381d432db429e272e6542f24e1c8a181,0678ca3f33ee06cb0be0d25c026de2111d284287,08d8c9144b5d06f7f196a6cbc0fb8b8587c9fc2e,69584a351bfe5dc8b40a309e3281b4e64ddd7c12,34ec290118b50cf8f471dfff43be77838462df79,cc480f2722f628e35779e2e6fcf7fcd2ce91eb3c,jdime,success,2164,0,0,5.36066325000138
37,BroadleafCommerce/BroadleafCommerce,519575e1381d432db429e272e6542f24e1c8a181/AdminBasicEntityController.java_4f2fbb44604a5f4f5f2cbbd97a02563bf22ae901,519575e1381d432db429e272e6542f24e1c8a181,0678ca3f33ee06cb0be0d25c026de2111d284287,08d8c9144b5d06f7f196a6cbc0fb8b8587c9fc2e,69584a351bfe5dc8b40a309e3281b4e64ddd7c12,34ec290118b50cf8f471dfff43be77838462df79,d6bf5561382f09018047dbbe0d65bcb341a6b8de,spork,success,124,0,0,3.9523851139983885
38,BroadleafCommerce/BroadleafCommerce,519575e1381d432db429e272e6542f24e1c8a181/BasicPersistenceModule.java_f28eeaea5580508c477ee83e82681a6c670e68b5,519575e1381d432db429e272e6542f24e1c8a181,140f99cfa8f6d3557590f35d984deb4effa342f8,431385d1d99eebd0cdf68d1774bdb3f6891013af,1e5c82d82a6879568bec963e88251f21d9c0e114,20e0ba2cc1ef91a94225f1120598a06d89b104d2,57b28a2a139ed739696d7927aecb91f7a9865be7,jdime,success,2113,0,0,4.520914315999106
39,BroadleafCommerce/BroadleafCommerce,519575e1381d432db429e272e6542f24e1c8a181/BasicPersistenceModule.java_f28eeaea5580508c477ee83e82681a6c670e68b5,519575e1381d432db429e272e6542f24e1c8a181,140f99cfa8f6d3557590f35d984deb4effa342f8,431385d1d99eebd0cdf68d1774bdb3f6891013af,1e5c82d82a6879568bec963e88251f21d9c0e114,20e0ba2cc1ef91a94225f1120598a06d89b104d2,bb17ad6be434d35118782920f0ab445b4637978c,spork,success,321,0,0,3.7540252110011347
40,BroadleafCommerce/BroadleafCommerce,55ce56a517aa7c2d952cf97f6e2a66696d187d2c/AbstractSolrSearchServiceExtensionHandler.java_ed894a02c14877092ac9bd4566d34c9f0afab295,55ce56a517aa7c2d952cf97f6e2a66696d187d2c,9cdbd66290e096478c4efeab2b3ce6c76684cec7,4172f07b495efaf67f44f1accc95324ea0cd3064,0acf59668eb10af320a388a98429db843acf8734,11724a53f1cc1485f0089485faef2c1964dd2048,3fa32b2f1da59880c224c3285cfe126acaaa0146,spork,success,8,0,0,0.9529457189983076
41,BroadleafCommerce/BroadleafCommerce,55ce56a517aa7c2d952cf97f6e2a66696d187d2c/AbstractSolrSearchServiceExtensionHandler.java_ed894a02c14877092ac9bd4566d34c9f0afab295,55ce56a517aa7c2d952cf97f6e2a66696d187d2c,9cdbd66290e096478c4efeab2b3ce6c76684cec7,4172f07b495efaf67f44f1accc95324ea0cd3064,0acf59668eb10af320a388a98429db843acf8734,11724a53f1cc1485f0089485faef2c1964dd2048,83d96840a85b4f3d22c941d1afd03943b2ff9244,jdime,success,172,0,0,0.7902505149995704
42,BroadleafCommerce/BroadleafCommerce,55ce56a517aa7c2d952cf97f6e2a66696d187d2c/ProductFieldServiceImpl.java_61c9f184466beefee54a2783e6489f87ef5a8b4b,55ce56a517aa7c2d952cf97f6e2a66696d187d2c,47076a6de5d19b15daf92aa8bdb8f2c1bed5bccb,29234bf0a6e25e18b16be8c7bc197513a559a6a5,e26294c66524fc71f520dad32c1b737f80df932a,53e11a9f1f47947ae43e4168298935d58be04a3b,2fec0af463275332d2c7da476b1036e41f93ef23,spork,success,43,0,0,0.8346733859998494
43,BroadleafCommerce/BroadleafCommerce,55ce56a517aa7c2d952cf97f6e2a66696d187d2c/ProductFieldServiceImpl.java_61c9f184466beefee54a2783e6489f87ef5a8b4b,55ce56a517aa7c2d952cf97f6e2a66696d187d2c,47076a6de5d19b15daf92aa8bdb8f2c1bed5bccb,29234bf0a6e25e18b16be8c7bc197513a559a6a5,e26294c66524fc71f520dad32c1b737f80df932a,53e11a9f1f47947ae43e4168298935d58be04a3b,42f6e5c8bfd27b6fd5e0f59f0ff151df3cf41109,jdime,success,82,0,0,0.8163245929990808
44,BroadleafCommerce/BroadleafCommerce,55ce56a517aa7c2d952cf97f6e2a66696d187d2c/SkuFieldServiceImpl.java_632a3ac8777932cf0816f8ff277013999684135a,55ce56a517aa7c2d952cf97f6e2a66696d187d2c,b121f1620fcb35159346c187f77a9cc7bd1cfd03,9f887f0e3bc576a08cc84bf7fe2dbf4034cd79d7,58317629e525a68849690bc4f65195570087527b,0124e7b49a722253e8f9979946d5ede5b08fb713,41bbd64559ff6d285abf43fc8e3d297382f3e28c,spork,conflict,51,1,2,0.8593228779991477
45,BroadleafCommerce/BroadleafCommerce,55ce56a517aa7c2d952cf97f6e2a66696d187d2c/SkuFieldServiceImpl.java_632a3ac8777932cf0816f8ff277013999684135a,55ce56a517aa7c2d952cf97f6e2a66696d187d2c,b121f1620fcb35159346c187f77a9cc7bd1cfd03,9f887f0e3bc576a08cc84bf7fe2dbf4034cd79d7,58317629e525a68849690bc4f65195570087527b,0124e7b49a722253e8f9979946d5ede5b08fb713,9950215d25f55756e38d9b3766db05ce19b403bc,jdime,success,96,0,0,0.8415952189989184
46,BroadleafCommerce/BroadleafCommerce,5c750f7a729e4784ad30141df9d162d7194c75bd/AdminBasicEntityController.java_4f2fbb44604a5f4f5f2cbbd97a02563bf22ae901,5c750f7a729e4784ad30141df9d162d7194c75bd,ca679f02d1b1408b7fb88173f2a82c4d10c845fd,1decd2fbe2e27cf0b7fcca73016791ef1dedfe96,ff01c080dcbcf647666d144fe55c582ec2db5805,076e4953607843d5053b852c1117c6f7a072c626,c9697d5e818d0265b681b72c142d2fddf680ec3d,jdime,success,2127,0,0,4.60300440500032
47,BroadleafCommerce/BroadleafCommerce,5c750f7a729e4784ad30141df9d162d7194c75bd/AdminBasicEntityController.java_4f2fbb44604a5f4f5f2cbbd97a02563bf22ae901,5c750f7a729e4784ad30141df9d162d7194c75bd,ca679f02d1b1408b7fb88173f2a82c4d10c845fd,1decd2fbe2e27cf0b7fcca73016791ef1dedfe96,ff01c080dcbcf647666d144fe55c582ec2db5805,076e4953607843d5053b852c1117c6f7a072c626,e6364bcd96245c7eb3a944b8f9989c1c9c98e6f9,spork,success,99,0,0,4.0576202790016405
48,BroadleafCommerce/BroadleafCommerce,7cae0a18f5ee4ee9647090f946600151bb913643/FieldGroupImpl.java_918db128c224e314f2c877552fc5aaf98143a74d,7cae0a18f5ee4ee9647090f946600151bb913643,fd8aae11f93ec30640d0958f1521eb18a846d276,04f5a0f3b8affa2ad75d7c01fb7c773825fc0855,988b9225bbc49bb43227cac11ef73fe1450e5c7e,9e1ebf95e05c3009ac23535ad09bf83703690c82,f0bdef3cce000fc252d0fcd3ecf3d121e5916bb5,spork,success,42,0,0,1.1172144960000878
49,BroadleafCommerce/BroadleafCommerce,7cae0a18f5ee4ee9647090f946600151bb913643/FieldGroupImpl.java_918db128c224e314f2c877552fc5aaf98143a74d,7cae0a18f5ee4ee9647090f946600151bb913643,fd8aae11f93ec30640d0958f1521eb18a846d276,04f5a0f3b8affa2ad75d7c01fb7c773825fc0855,988b9225bbc49bb43227cac11ef73fe1450e5c7e,9e1ebf95e05c3009ac23535ad09bf83703690c82,fc92b1bcbe73a31c0b51db2dcbeb9980f3e7bca5,jdime,success,214,0,0,1.129591482998876
50,BroadleafCommerce/BroadleafCommerce,9a7a215ac9e7a8da11a700061c459b92e48a4560/AdminAbstractController.java_645f79320c6f4c2d5cedecda6ab78583260697d7,9a7a215ac9e7a8da11a700061c459b92e48a4560,439c9fa505d902ceb96b6e29aa856ba97696744f,a3bc0d034810be22044c44a6e9f94b70002b8005,f35e124c3b2558a000faafa1cca0c4fd4a3ca440,0befa4bf7169cc1e862db307ee02030725751069,0ad999b3975feec8058d29a0e0f633d1c1f56720,spork,success,31,0,0,2.0841771209998115
51,BroadleafCommerce/BroadleafCommerce,9a7a215ac9e7a8da11a700061c459b92e48a4560/AdminAbstractController.java_645f79320c6f4c2d5cedecda6ab78583260697d7,9a7a215ac9e7a8da11a700061c459b92e48a4560,439c9fa505d902ceb96b6e29aa856ba97696744f,a3bc0d034810be22044c44a6e9f94b70002b8005,f35e124c3b2558a000faafa1cca0c4fd4a3ca440,0befa4bf7169cc1e862db307ee02030725751069,f95b99a000fc73cc1ead5f8f4ec5b0e37e34f691,jdime,success,861,0,0,2.4947646750006243
52,BroadleafCommerce/BroadleafCommerce,9a7a215ac9e7a8da11a700061c459b92e48a4560/AdminBasicEntityController.java_4f2fbb44604a5f4f5f2cbbd97a02563bf22ae901,9a7a215ac9e7a8da11a700061c459b92e48a4560,538d5e7f543ecfb76ab0afe266f8acd48ea108d7,a17fc05649238f24cd6d327f11b7c34522a64a98,7c8b0f2eb5dd65bcd638e57837c31d0d05643e52,a0e438e2331494cddd597713e4b1b57eb0814974,4d1ba4b9a834ee3cfd94662dbaf73d766555cab2,spork,success,175,0,0,4.37596060299984
53,BroadleafCommerce/BroadleafCommerce,9a7a215ac9e7a8da11a700061c459b92e48a4560/AdminBasicEntityController.java_4f2fbb44604a5f4f5f2cbbd97a02563bf22ae901,9a7a215ac9e7a8da11a700061c459b92e48a4560,538d5e7f543ecfb76ab0afe266f8acd48ea108d7,a17fc05649238f24cd6d327f11b7c34522a64a98,7c8b0f2eb5dd65bcd638e57837c31d0d05643e52,a0e438e2331494cddd597713e4b1b57eb0814974,70d50b88f6643db0210752aef96f5849bed4d720,jdime,success,2342,0,0,5.158656662000793
54,BroadleafCommerce/BroadleafCommerce,9a7a215ac9e7a8da11a700061c459b92e48a4560/DynamicEntityRemoteService.java_71e2dc6bb823c39be24257be3fbc2fbb4d66b331,9a7a215ac9e7a8da11a700061c459b92e48a4560,45b630d2cd8a79decb540efe6b70662dae904b07,03c0d099298c7b60a81320cd2eba0783048216e5,c2d0d011c15749cb02028e6cbfb01017657e04d8,a0dbe9b85291220e70a92b78109b3ed81ae852c8,0d4db0c0df4ba16006d34302f607a29fcaf89095,spork,conflict,78,2,4,1.8015500600013183
55,BroadleafCommerce/BroadleafCommerce,9a7a215ac9e7a8da11a700061c459b92e48a4560/DynamicEntityRemoteService.java_71e2dc6bb823c39be24257be3fbc2fbb4d66b331,9a7a215ac9e7a8da11a700061c459b92e48a4560,45b630d2cd8a79decb540efe6b70662dae904b07,03c0d099298c7b60a81320cd2eba0783048216e5,c2d0d011c15749cb02028e6cbfb01017657e04d8,a0dbe9b85291220e70a92b78109b3ed81ae852c8,aae083b89cdd5360ecd6930af6439654c84af40c,jdime,success,519,0,0,1.6334418300011748
56,BroadleafCommerce/BroadleafCommerce,9a7a215ac9e7a8da11a700061c459b92e48a4560/GenericEntityDaoImpl.java_9ab6868e525ec7808d7c8d613562332fdb62168c,9a7a215ac9e7a8da11a700061c459b92e48a4560,9e1eaf059530ce44e8a295ad9bc17825d5763752,bc6d039e35e3f06a6a304e56449f346846513c2f,8de94f02e9e34623cb6426bc77d5a71360a8dbd2,b38c452030777d00e984081f6d49a95d833c3817,3b43a0768eb48ec2c48b892f7c8520f9b6f2a886,jdime,success,340,0,0,1.3900071409989323
57,BroadleafCommerce/BroadleafCommerce,9a7a215ac9e7a8da11a700061c459b92e48a4560/GenericEntityDaoImpl.java_9ab6868e525ec7808d7c8d613562332fdb62168c,9a7a215ac9e7a8da11a700061c459b92e48a4560,9e1eaf059530ce44e8a295ad9bc17825d5763752,bc6d039e35e3f06a6a304e56449f346846513c2f,8de94f02e9e34623cb6426bc77d5a71360a8dbd2,b38c452030777d00e984081f6d49a95d833c3817,68842e2299c38ef3e1d907eecb584e5b2480dcb0,spork,success,31,0,0,1.3446139809984743
58,BroadleafCommerce/BroadleafCommerce,9a7a215ac9e7a8da11a700061c459b92e48a4560/PersistencePackageFactoryImpl.java_33091715ce71578596efa164286b434753d87463,9a7a215ac9e7a8da11a700061c459b92e48a4560,2f334a983feb02e365e83354b840ae0e642ea752,5852d4e14c312201f0fc3d21b6021730849e70b7,848447c29e161b5fc50846d6a21f9a4857deb5b0,3383ac677f790b4b649179d36dba5bb2dc4c3d03,847c58a7c1ef76a2f7315e9647fa35acf6f6488f,jdime,success,265,0,0,1.1237603099998523
59,BroadleafCommerce/BroadleafCommerce,9a7a215ac9e7a8da11a700061c459b92e48a4560/PersistencePackageFactoryImpl.java_33091715ce71578596efa164286b434753d87463,9a7a215ac9e7a8da11a700061c459b92e48a4560,2f334a983feb02e365e83354b840ae0e642ea752,5852d4e14c312201f0fc3d21b6021730849e70b7,848447c29e161b5fc50846d6a21f9a4857deb5b0,3383ac677f790b4b649179d36dba5bb2dc4c3d03,8b210353917e7bba9e70958b14c8396faf21c05b,spork,success,49,0,0,1.3392295360008577
60,BroadleafCommerce/BroadleafCommerce,9a7a215ac9e7a8da11a700061c459b92e48a4560/StreamingTransactionCapable.java_1a20046fbfcda81af0bdd8d41cf7bc82bacfba49,9a7a215ac9e7a8da11a700061c459b92e48a4560,5e163409f8fedd9e01946c89b54e0973e896524d,7d34cd98daefd02118a8aa9a8970eb286c30f4d9,5fac56fcc296daf96b8992e91808f37857c72beb,66e975d9e373fed33f82a8ee475128e50b8283f4,7fd3b342aa2e53e79b40fb021ccefd43a2474de8,jdime,success,61,0,0,0.7145381310001541
61,BroadleafCommerce/BroadleafCommerce,9a7a215ac9e7a8da11a700061c459b92e48a4560/StreamingTransactionCapable.java_1a20046fbfcda81af0bdd8d41cf7bc82bacfba49,9a7a215ac9e7a8da11a700061c459b92e48a4560,5e163409f8fedd9e01946c89b54e0973e896524d,7d34cd98daefd02118a8aa9a8970eb286c30f4d9,5fac56fcc296daf96b8992e91808f37857c72beb,66e975d9e373fed33f82a8ee475128e50b8283f4,e51f86de7d89af7bc07806b60bfdac0b1b4989ac,spork,success,21,0,0,0.8153984440014028
62,BroadleafCommerce/BroadleafCommerce,9a7a215ac9e7a8da11a700061c459b92e48a4560/StreamingTransactionCapableUtil.java_1bf3c73c1628f22a0bbaf32b6bfffed55d70b294,9a7a215ac9e7a8da11a700061c459b92e48a4560,10fc97f23c839f06757f11550b2cb66d35143b77,dd77f3ff1a0fd63104e03341c2b0a743daa4c34c,db3dc8275e3dc904a131777f87d876083bddb861,85fe598220057a8fdd5ed46e9add8835108d145a,4e30e10d1d56ebeca1eb617e111b98b1a62cc229,spork,success,41,0,0,1.247212131000197
63,BroadleafCommerce/BroadleafCommerce,9a7a215ac9e7a8da11a700061c459b92e48a4560/StreamingTransactionCapableUtil.java_1bf3c73c1628f22a0bbaf32b6bfffed55d70b294,9a7a215ac9e7a8da11a700061c459b92e48a4560,10fc97f23c839f06757f11550b2cb66d35143b77,dd77f3ff1a0fd63104e03341c2b0a743daa4c34c,db3dc8275e3dc904a131777f87d876083bddb861,85fe598220057a8fdd5ed46e9add8835108d145a,f1de29e0dca6b61600b849294e0c4d84f05e11e2,jdime,success,346,0,0,1.221962657000404
64,BroadleafCommerce/BroadleafCommerce,a19b5befd0ff93861f04d4027e9187c25ae6509b/DynamicEntityDaoImpl.java_e0a50b85c359f24156918546b143e189cf44d9e6,a19b5befd0ff93861f04d4027e9187c25ae6509b,013764808f81f5eff26ff4a6bda03685e0ebeacf,858f3dbf9b369dbe8dd5b9962bff9a333dbfcd27,644f5646d8139742c247a02a04429a152688150c,be05cd51408e3f497ec700e2a80a64785c81152c,6431b224a8315bff96b7993a9f29b2b7796da37b,jdime,success,2301,0,0,4.7850537590002205
65,BroadleafCommerce/BroadleafCommerce,a19b5befd0ff93861f04d4027e9187c25ae6509b/DynamicEntityDaoImpl.java_e0a50b85c359f24156918546b143e189cf44d9e6,a19b5befd0ff93861f04d4027e9187c25ae6509b,013764808f81f5eff26ff4a6bda03685e0ebeacf,858f3dbf9b369dbe8dd5b9962bff9a333dbfcd27,644f5646d8139742c247a02a04429a152688150c,be05cd51408e3f497ec700e2a80a64785c81152c,6aa35bfedb370a6fbf895dfd97b5ce978ae7d273,spork,success,234,0,0,3.624241305999021
66,BroadleafCommerce/BroadleafCommerce,b2a9625a2da1de433a00f59e3aa0231c7d90f5c1/ExploitProtectionServiceImpl.java_2c905003c2d9e5193733c890dc8cdcb0269fb75b,b2a9625a2da1de433a00f59e3aa0231c7d90f5c1,3a5d72e726412ef2d3a222080ad1c0df0f10c658,c327ab0f54583591d0c5a9b4bd497ddc5ca72553,1863ad1b8d0f00c9a30e98a987ea9c4469deb6fd,1863ad1b8d0f00c9a30e98a987ea9c4469deb6fd,14b4cc5b85bb5457d4074b78005058cb4bba93d8,jdime,success,264,0,0,1.2336971969998558
67,BroadleafCommerce/BroadleafCommerce,b2a9625a2da1de433a00f59e3aa0231c7d90f5c1/ExploitProtectionServiceImpl.java_2c905003c2d9e5193733c890dc8cdcb0269fb75b,b2a9625a2da1de433a00f59e3aa0231c7d90f5c1,3a5d72e726412ef2d3a222080ad1c0df0f10c658,c327ab0f54583591d0c5a9b4bd497ddc5ca72553,1863ad1b8d0f00c9a30e98a987ea9c4469deb6fd,1863ad1b8d0f00c9a30e98a987ea9c4469deb6fd,80b02bdbb14e342aed9af5ab56b21d858292ccca,spork,conflict,48,1,2,1.3431560320004792
68,BroadleafCommerce/BroadleafCommerce,ec2dd8e368d85a6d183e784e0f329fdfc60ede20/FulfillmentGroupServiceImpl.java_5008cf9daa41957e5c6112a0e087b3df7bf20fbf,ec2dd8e368d85a6d183e784e0f329fdfc60ede20,3cf6a540a4ffbc174e19f4f42ad0d2065f5bec9f,b23634eac806426eea6142649fc92ddc09089878,f7ca8bf875732d7d76f8b32fac9083fde8ac2adc,43e2d20c55db55da72b92b3e34694dff64c39b5a,53bd7275f4daace2f6128e5f45153f1702de7a61,spork,success,135,0,0,1.7541014060007
69,BroadleafCommerce/BroadleafCommerce,ec2dd8e368d85a6d183e784e0f329fdfc60ede20/FulfillmentGroupServiceImpl.java_5008cf9daa41957e5c6112a0e087b3df7bf20fbf,ec2dd8e368d85a6d183e784e0f329fdfc60ede20,3cf6a540a4ffbc174e19f4f42ad0d2065f5bec9f,b23634eac806426eea6142649fc92ddc09089878,f7ca8bf875732d7d76f8b32fac9083fde8ac2adc,43e2d20c55db55da72b92b3e34694dff64c39b5a,bd19b4861a0ab3a13d375bc57fe88ed8691eb7c2,jdime,success,744,0,0,1.6437091389998386
70,BroadleafCommerce/BroadleafCommerce,ec2dd8e368d85a6d183e784e0f329fdfc60ede20/SearchSynonymImpl.java_273b07059b2bf47c14914706f1ddfcf6d95c309f,ec2dd8e368d85a6d183e784e0f329fdfc60ede20,a9fb6a2d3921512e471da96191e15df29ad6471d,acdbc33ee642569095f916f927227ede290acca3,51dead744653e33cc035ea8702119a7acb42957e,4c4fc57ab208929888ee0f60e770404fd3f03a3b,0040e5b9219c8f556652cb0263f32acde7540f2e,jdime,success,89,0,0,0.6689249999999447
71,BroadleafCommerce/BroadleafCommerce,ec2dd8e368d85a6d183e784e0f329fdfc60ede20/SearchSynonymImpl.java_273b07059b2bf47c14914706f1ddfcf6d95c309f,ec2dd8e368d85a6d183e784e0f329fdfc60ede20,a9fb6a2d3921512e471da96191e15df29ad6471d,acdbc33ee642569095f916f927227ede290acca3,51dead744653e33cc035ea8702119a7acb42957e,4c4fc57ab208929888ee0f60e770404fd3f03a3b,a96ed79d44fe9fda3790f218759ca43d1c203deb,spork,success,30,0,0,0.8755939029997535
72,BroadleafCommerce/BroadleafCommerce,ec2dd8e368d85a6d183e784e0f329fdfc60ede20/UpdateOrderMultishipOptionActivity.java_602cab098ca978fa012fc657fa3d084f4cb3a9ca,ec2dd8e368d85a6d183e784e0f329fdfc60ede20,c50745eeb4d0c65ae80fc4c9baffce731319e3a6,9456eccdcdea51ad565ad8a057ed6f7206f3c47c,fccf4dc802cb10e6e461b8d2a4751a20331300f9,1762e30534450b3600ad5c9497d90fd24bb87438,50b71e2873064b5f45ee1aed1994fa24eb7b7e78,jdime,success,79,0,0,0.6842062129999249
73,BroadleafCommerce/BroadleafCommerce,ec2dd8e368d85a6d183e784e0f329fdfc60ede20/UpdateOrderMultishipOptionActivity.java_602cab098ca978fa012fc657fa3d084f4cb3a9ca,ec2dd8e368d85a6d183e784e0f329fdfc60ede20,c50745eeb4d0c65ae80fc4c9baffce731319e3a6,9456eccdcdea51ad565ad8a057ed6f7206f3c47c,fccf4dc802cb10e6e461b8d2a4751a20331300f9,1762e30534450b3600ad5c9497d90fd24bb87438,5dbfcbbf7a55c47e9adac1f1018e1f5eda97e301,spork,success,12,0,0,0.9172422190004
74,BroadleafCommerce/BroadleafCommerce,fa4b5d825807cd4295efb4c79004c53f32b18dbd/PageTemplateCustomPersistenceHandler.java_db833ee8c36eaaafe440cfc8ff02287be3af73c5,fa4b5d825807cd4295efb4c79004c53f32b18dbd,313c3988522cd34f6c2ede5527467f6d86720407,349c1bcf3988207dfaa357b9a81d92bea5d71287,c4b0efde5836d07d2f852f05fda62df3630f4824,349c1bcf3988207dfaa357b9a81d92bea5d71287,0c3e7e40fc428217966d37b57e45d1eab4c336d6,spork,conflict,66,3,8,1.755618062999929
75,BroadleafCommerce/BroadleafCommerce,fa4b5d825807cd4295efb4c79004c53f32b18dbd/PageTemplateCustomPersistenceHandler.java_db833ee8c36eaaafe440cfc8ff02287be3af73c5,fa4b5d825807cd4295efb4c79004c53f32b18dbd,313c3988522cd34f6c2ede5527467f6d86720407,349c1bcf3988207dfaa357b9a81d92bea5d71287,c4b0efde5836d07d2f852f05fda62df3630f4824,349c1bcf3988207dfaa357b9a81d92bea5d71287,c68f82fac49141ab679b9c9e631496b8efac944c,jdime,success,538,0,0,1.6315708460006135
0,jenkinsci/jira-plugin,01ace864ac8465dcd13622f0a8ad56b4c1114160/JiraReleaseVersionUpdater.java_482ccff8fc539d27e1066188ed0ac199386060e6,01ace864ac8465dcd13622f0a8ad56b4c1114160,94210303f3d2bf7abbdf823dc7baa815bdc74516,95be95caa5354916d8c80c30771fc487a4043afb,52ca83272a4bd1bcba1d0f239f78a6f14cd996c4,cf7a83e2670a7f1bf9a7e9cb5075683695f86276,27b805439e39d71aac65f3a385fd927cb3eb7834,jdime,success,196,0,0,0.7940314679999574
1,jenkinsci/jira-plugin,01ace864ac8465dcd13622f0a8ad56b4c1114160/JiraReleaseVersionUpdater.java_482ccff8fc539d27e1066188ed0ac199386060e6,01ace864ac8465dcd13622f0a8ad56b4c1114160,94210303f3d2bf7abbdf823dc7baa815bdc74516,95be95caa5354916d8c80c30771fc487a4043afb,52ca83272a4bd1bcba1d0f239f78a6f14cd996c4,cf7a83e2670a7f1bf9a7e9cb5075683695f86276,2871b02a6287a16942dee8a25ddac828c5f37ceb,spork,success,53,0,0,0.9763207350006268
